entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
metacritic_10433,metacritic,name,Mercenaries 2: World in Flames,Mercenaries World 2: in Flames,reassign_gold_carrier,"{""gold_source_before"": ""metacritic"", ""gold_source_after"": ""dbpedia"", ""perturbed_sources"": [""dbpedia""], ""weight_vector"": {""dbpedia"": 0.6, ""metacritic"": 0.4}, ""sampled_from_compromised_mask"": false}",10,hard
metacritic_10433,dbpedia,name,Mercenaries World 2: in Flames,Mercenaries 2: World in Flames,reassign_gold_carrier,"{""gold_source_before"": ""metacritic"", ""gold_source_after"": ""dbpedia"", ""perturbed_sources"": [""dbpedia""], ""weight_vector"": {""dbpedia"": 0.6, ""metacritic"": 0.4}, ""sampled_from_compromised_mask"": false}",10,hard
metacritic_10433,,releaseYear,,,no_gold_to_route,"{""perturbed_sources"": [""dbpedia"", ""metacritic""], ""reason"": ""no_aligned_value""}",10,hard
metacritic_11331,metacritic,name,State of Emergency,State of Emergency,identity,"{""gold_source"": ""metacritic"", ""sampled"": true}",10,hard
metacritic_11331,dbpedia,platform,PS2,P52,reassign_gold_carrier,"{""gold_source_before"": ""dbpedia"", ""gold_source_after"": ""metacritic"", ""perturbed_sources"": [""metacritic""], ""weight_vector"": {""dbpedia"": 0.428571, ""metacritic"": 0.571429}, ""sampled_from_compromised_mask"": false}",10,hard
metacritic_11331,metacritic,platform,P52,PS2,reassign_gold_carrier,"{""gold_source_before"": ""dbpedia"", ""gold_source_after"": ""metacritic"", ""perturbed_sources"": [""metacritic""], ""weight_vector"": {""dbpedia"": 0.428571, ""metacritic"": 0.571429}, ""sampled_from_compromised_mask"": false}",10,hard
metacritic_11331,,releaseYear,,,no_gold_to_route,"{""perturbed_sources"": [""dbpedia"", ""metacritic""], ""reason"": ""no_aligned_value""}",10,hard
metacritic_1147,dbpedia,developer,Croteam,Croteam,identity,"{""gold_source"": ""dbpedia"", ""sampled"": true}",10,hard
metacritic_1147,metacritic,platform,PC,Windows,reassign_gold_carrier,"{""gold_source_before"": ""metacritic"", ""gold_source_after"": ""dbpedia"", ""perturbed_sources"": [""dbpedia""], ""weight_vector"": {""dbpedia"": 0.428571, ""metacritic"": 0.571429}, ""sampled_from_compromised_mask"": false}",10,hard
metacritic_1147,dbpedia,platform,Windows,PC,reassign_gold_carrier,"{""gold_source_before"": ""metacritic"", ""gold_source_after"": ""dbpedia"", ""perturbed_sources"": [""dbpedia""], ""weight_vector"": {""dbpedia"": 0.428571, ""metacritic"": 0.571429}, ""sampled_from_compromised_mask"": false}",10,hard
metacritic_1147,,releaseYear,,,no_gold_to_route,"{""perturbed_sources"": [""dbpedia"", ""metacritic""], ""reason"": ""no_aligned_value""}",10,hard
metacritic_12202,metacritic,developer,Square Enix,Square Enix,identity,"{""gold_source"": ""metacritic"", ""sampled"": true}",10,hard
metacritic_12202,,name,,,no_gold_to_route,"{""perturbed_sources"": [""dbpedia"", ""metacritic""], ""reason"": ""no_aligned_value""}",10,hard
metacritic_12202,metacritic,platform,PS4,PS4,identity,"{""gold_source"": ""metacritic"", ""sampled"": true}",10,hard
metacritic_12202,,releaseYear,,,no_gold_to_route,"{""perturbed_sources"": [""dbpedia"", ""metacritic""], ""reason"": ""no_aligned_value""}",10,hard
metacritic_12357,dbpedia,platform,3DS,Nintendo 3DS,reassign_gold_carrier,"{""gold_source_before"": ""dbpedia"", ""gold_source_after"": ""metacritic"", ""perturbed_sources"": [""metacritic""], ""weight_vector"": {""dbpedia"": 0.428571, ""metacritic"": 0.571429}, ""sampled_from_compromised_mask"": false}",10,hard
metacritic_12357,metacritic,platform,Nintendo 3DS,3DS,reassign_gold_carrier,"{""gold_source_before"": ""dbpedia"", ""gold_source_after"": ""metacritic"", ""perturbed_sources"": [""metacritic""], ""weight_vector"": {""dbpedia"": 0.428571, ""metacritic"": 0.571429}, ""sampled_from_compromised_mask"": false}",10,hard
metacritic_12357,,releaseYear,,,no_gold_to_route,"{""perturbed_sources"": [""dbpedia"", ""metacritic""], ""reason"": ""no_aligned_value""}",10,hard
metacritic_13124,,developer,,,no_gold_to_route,"{""perturbed_sources"": [""dbpedia"", ""metacritic""], ""reason"": ""no_aligned_value""}",10,hard
