entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
dbpedia_1,dbpedia,franchise,Rush (video game series),,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_2,dbpedia,franchise,Compilation of RoboCop video games,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_6,dbpedia,franchise,Transformers,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_7,dbpedia,franchise,Monster Jam,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_8,dbpedia,franchise,Onimusha,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_9,dbpedia,franchise,SpongeBob SquarePants video games,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_11,dbpedia,franchise,Mario Kart,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_12,dbpedia,franchise,Need for Speed,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_13,dbpedia,franchise,Delta Force (videogame),,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_15,dbpedia,franchise,SybEria,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_16,dbpedia,franchise,Mega Man (original series),,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_24,dbpedia,franchise,Marvel vs. Capcom,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_26,dbpedia,franchise,Hlmberkan,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
dbpedia_27,dbpedia,franchise,Fatal Fury,,drop,"{""reason"": ""stretch"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,hard
