entity_id,source,attribute,original_value,reason,knob,level
dbpedia_4,dbpedia,franchise,Fallout (series),operator_abbreviate_no_effect,1,hard
dbpedia_15,dbpedia,franchise,Syberia,operator_abbreviate_no_effect,1,hard
dbpedia_17,dbpedia,franchise,Fire Pro Wrestling,llm_unchanged_sentinel,1,hard
dbpedia_26,dbpedia,franchise,Bomberman,llm_unchanged_sentinel,1,hard
dbpedia_28,dbpedia,franchise,Monster Jam,operator_abbreviate_no_effect,1,hard
dbpedia_51,dbpedia,franchise,NBA Live,operator_abbreviate_no_effect,1,hard
dbpedia_52,dbpedia,franchise,Batman,too_short_for_eda,1,hard
dbpedia_70,dbpedia,franchise,Monster Jam,operator_abbreviate_no_effect,1,hard
dbpedia_90,dbpedia,franchise,Grandia,operator_abbreviate_no_effect,1,hard
dbpedia_94,dbpedia,franchise,Assassin's Creed,llm_unchanged_sentinel,1,hard
dbpedia_97,dbpedia,franchise,List of Digimon video games,operator_abbreviate_no_effect,1,hard
dbpedia_104,dbpedia,franchise,Mega Man X,operator_abbreviate_no_effect,1,hard
dbpedia_105,dbpedia,franchise,Street Fighter,llm_unchanged_sentinel,1,hard
dbpedia_110,dbpedia,franchise,Fire Pro Wrestling,llm_unchanged_sentinel,1,hard
dbpedia_162,dbpedia,franchise,Pitfall!,operator_abbreviate_no_effect,1,hard
dbpedia_177,dbpedia,franchise,Sonic the Hedgehog (series),operator_abbreviate_no_effect,1,hard
dbpedia_178,dbpedia,franchise,Spider-Man in video games,operator_abbreviate_no_effect,1,hard
dbpedia_182,dbpedia,franchise,Worms (series),operator_abbreviate_no_effect,1,hard
dbpedia_184,dbpedia,franchise,Disney Infinity,operator_abbreviate_no_effect,1,hard
dbpedia_206,dbpedia,franchise,The Walking Dead (video game series),operator_abbreviate_no_effect,1,hard
dbpedia_224,dbpedia,franchise,Oddworld,too_short_for_eda,1,hard
dbpedia_235,dbpedia,franchise,Mortal Kombat,llm_unchanged_sentinel,1,hard
dbpedia_238,dbpedia,franchise,Fallout (series),operator_abbreviate_no_effect,1,hard
dbpedia_243,dbpedia,franchise,Sonic the Hedgehog,operator_abbreviate_no_effect,1,hard
dbpedia_252,dbpedia,franchise,The King of Fighters,llm_contamination_or_committee_fail,1,hard
dbpedia_268,dbpedia,franchise,Bit.Trip,too_short_for_eda,1,hard
dbpedia_295,dbpedia,franchise,Fire Pro Wrestling,llm_unchanged_sentinel,1,hard
dbpedia_302,dbpedia,franchise,Gradius,too_short_for_eda,1,hard
dbpedia_324,dbpedia,franchise,Earth Defense Force,operator_abbreviate_no_effect,1,hard
dbpedia_326,dbpedia,franchise,Crysis,llm_unchanged_sentinel,1,hard
dbpedia_337,dbpedia,franchise,Oddworld,operator_abbreviate_no_effect,1,hard
dbpedia_369,dbpedia,franchise,Monster Jam,operator_abbreviate_no_effect,1,hard
dbpedia_370,dbpedia,franchise,Red Faction,operator_abbreviate_no_effect,1,hard
dbpedia_385,dbpedia,franchise,Spider-Man in video games,operator_abbreviate_no_effect,1,hard
dbpedia_394,dbpedia,franchise,Call of Duty,llm_unchanged_sentinel,1,hard
dbpedia_408,dbpedia,franchise,Colin McRae Rally and Dirt,operator_abbreviate_no_effect,1,hard
dbpedia_413,dbpedia,franchise,Echochrome,too_short_for_eda,1,hard
dbpedia_414,dbpedia,franchise,Ace Attorney,llm_unchanged_sentinel,1,hard
dbpedia_428,dbpedia,franchise,Halo (series),operator_abbreviate_no_effect,1,hard
dbpedia_441,dbpedia,franchise,Assassin's Creed,operator_abbreviate_no_effect,1,hard
dbpedia_473,dbpedia,franchise,Wasteland (series),operator_abbreviate_no_effect,1,hard
dbpedia_481,dbpedia,franchise,King's Quest,llm_contamination_or_committee_fail,1,hard
dbpedia_504,dbpedia,franchise,Wasteland (series),operator_abbreviate_no_effect,1,hard
dbpedia_511,dbpedia,franchise,Half-Life (series),operator_abbreviate_no_effect,1,hard
