case,strategy,split,attribute,accuracy,correct,total,source_file
companies-augmented-hard,heuristic,provided_validation,founded,0.6585365853658537,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,heuristic,provided_validation,assets,0.1219512195121951,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,heuristic,provided_validation,name,0.4375,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,heuristic,provided_validation,revenue,0.1219512195121951,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,heuristic,provided_validation,country,0.8513513513513513,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,heuristic,provided_validation,city,0.2888888888888888,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_no_val,provided_validation,founded,0.6829268292682927,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_no_val,provided_validation,assets,0.2439024390243902,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_no_val,provided_validation,name,0.4375,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_no_val,provided_validation,revenue,0.2439024390243902,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_no_val,provided_validation,country,0.8783783783783784,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_no_val,provided_validation,city,0.2888888888888888,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_val,provided_validation,founded,0.6829268292682927,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_val,provided_validation,assets,0.2804878048780488,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_val,provided_validation,name,0.5875,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
companies-augmented-hard,llm_val,provided_validation,revenue,0.2560975609756097,,,DI-Bench/runs/augmented/companies/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
