entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
k02_ent_000258,,,,,remove_entity,"{""prior_cluster_id"": 258, ""cluster_size_before"": 1, ""density_score"": 0.0, ""rrf_component"": 0.0, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 0, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000264,,,,,remove_entity,"{""prior_cluster_id"": 264, ""cluster_size_before"": 1, ""density_score"": 0.09723526162266456, ""rrf_component"": 0.09723526162266456, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 7, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000296,,,,,remove_entity,"{""prior_cluster_id"": 296, ""cluster_size_before"": 1, ""density_score"": 0.11530160125013902, ""rrf_component"": 0.11530160125013902, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 8, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000326,,,,,remove_entity,"{""prior_cluster_id"": 326, ""cluster_size_before"": 1, ""density_score"": 0.09877422049876927, ""rrf_component"": 0.09877422049876927, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 7, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000374,,,,,remove_entity,"{""prior_cluster_id"": 374, ""cluster_size_before"": 1, ""density_score"": 0.05308400624129901, ""rrf_component"": 0.05308400624129901, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 4, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000443,,,,,remove_entity,"{""prior_cluster_id"": 443, ""cluster_size_before"": 1, ""density_score"": 0.09297874211477619, ""rrf_component"": 0.09297874211477619, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 6, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000446,,,,,remove_entity,"{""prior_cluster_id"": 446, ""cluster_size_before"": 1, ""density_score"": 0.0, ""rrf_component"": 0.0, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 0, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000455,,,,,remove_entity,"{""prior_cluster_id"": 455, ""cluster_size_before"": 1, ""density_score"": 0.0, ""rrf_component"": 0.0, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 0, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000489,,,,,remove_entity,"{""prior_cluster_id"": 489, ""cluster_size_before"": 1, ""density_score"": 0.07707163805588738, ""rrf_component"": 0.07707163805588738, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 6, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000491,,,,,remove_entity,"{""prior_cluster_id"": 491, ""cluster_size_before"": 1, ""density_score"": 0.07893383865091956, ""rrf_component"": 0.07893383865091956, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 5, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000749,,,,,remove_entity,"{""prior_cluster_id"": 749, ""cluster_size_before"": 1, ""density_score"": 0.0, ""rrf_component"": 0.0, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 0, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_001102,,,,,remove_entity,"{""prior_cluster_id"": 1102, ""cluster_size_before"": 1, ""density_score"": 0.05762230735725034, ""rrf_component"": 0.05762230735725034, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 4, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_001219,,,,,remove_entity,"{""prior_cluster_id"": 1219, ""cluster_size_before"": 1, ""density_score"": 0.1105587561568343, ""rrf_component"": 0.1105587561568343, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 8, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_001307,,,,,remove_entity,"{""prior_cluster_id"": 1307, ""cluster_size_before"": 1, ""density_score"": 0.031099324975891997, ""rrf_component"": 0.031099324975891997, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 2, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_001346,,,,,remove_entity,"{""prior_cluster_id"": 1346, ""cluster_size_before"": 1, ""density_score"": 0.027364110201042444, ""rrf_component"": 0.027364110201042444, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 2, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_001925,,,,,remove_entity,"{""prior_cluster_id"": 1925, ""cluster_size_before"": 1, ""density_score"": 0.028577260665441927, ""rrf_component"": 0.028577260665441927, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 2, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_001961,,,,,remove_entity,"{""prior_cluster_id"": 1961, ""cluster_size_before"": 1, ""density_score"": 0.029910714285714284, ""rrf_component"": 0.029910714285714284, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 2, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_002261,,,,,remove_entity,"{""prior_cluster_id"": 2261, ""cluster_size_before"": 1, ""density_score"": 0.08756293639867876, ""rrf_component"": 0.08756293639867876, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 6, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_002302,,,,,remove_entity,"{""prior_cluster_id"": 2302, ""cluster_size_before"": 1, ""density_score"": 0.05562592284976006, ""rrf_component"": 0.05562592284976006, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 4, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_003073,,,,,remove_entity,"{""prior_cluster_id"": 3073, ""cluster_size_before"": 1, ""density_score"": 0.08381152656740394, ""rrf_component"": 0.08381152656740394, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 6, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_003568,,,,,remove_entity,"{""prior_cluster_id"": 3568, ""cluster_size_before"": 1, ""density_score"": 0.11505143926651981, ""rrf_component"": 0.11505143926651981, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 8, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_003642,,,,,remove_entity,"{""prior_cluster_id"": 3642, ""cluster_size_before"": 1, ""density_score"": 0.11028959122579199, ""rrf_component"": 0.11028959122579199, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 8, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_004059,,,,,remove_entity,"{""prior_cluster_id"": 4059, ""cluster_size_before"": 1, ""density_score"": 0.08180605017600057, ""rrf_component"": 0.08180605017600057, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 6, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_004338,,,,,remove_entity,"{""prior_cluster_id"": 4338, ""cluster_size_before"": 1, ""density_score"": 0.05991443425242174, ""rrf_component"": 0.05991443425242174, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 4, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_004563,,,,,remove_entity,"{""prior_cluster_id"": 4563, ""cluster_size_before"": 1, ""density_score"": 0.093214051815058, ""rrf_component"": 0.093214051815058, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 7, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
