id1,id2,score
http://dbpedia.org/resource/Eni,http://www.forbes.com/companies/eni/,0.957269461002818
k02_interp_companies_00073__dbpedia,k02_interp_companies_00073__forbes,0.9707146738710365
http://dbpedia.org/resource/Marathon_Petroleum,http://www.forbes.com/companies/marathon-petroleum/,0.9878224301106111
http://dbpedia.org/resource/Micron_Technology,http://www.forbes.com/companies/micron-technology/,0.9939200954426559
k02_interp_companies_00246__dbpedia,k02_interp_companies_00246__forbes,0.9959248890023342
k02_interp_companies_00041__dbpedia,k02_interp_companies_00041__forbes,0.9963168763207355
k02_interp_companies_00268__dbpedia,k02_interp_companies_00268__forbes,0.985707044846496
k02_interp_companies_00015__dbpedia,k02_interp_companies_00015__forbes,0.9909542131547864
http://dbpedia.org/resource/Fortum,http://www.forbes.com/companies/fortum/,0.9805101455521753
k02_interp_companies_00052__dbpedia,k02_interp_companies_00052__forbes,0.9742556830032497
http://dbpedia.org/resource/Huadian_Power_International,http://www.forbes.com/companies/huadian-power-international/,0.9957347313853003
http://dbpedia.org/resource/Cabot_Oil_&_Gas,http://www.forbes.com/companies/cabot-oil-gas/,0.9830867831350771
http://dbpedia.org/resource/Swisscom,http://www.forbes.com/companies/swisscom/,0.9982646105661284
http://dbpedia.org/resource/Infosys,http://www.forbes.com/companies/infosys/,0.9734310352374486
k02_interp_companies_00154__dbpedia,k02_interp_companies_00154__forbes,0.9813567628858335
k02_interp_companies_00081__dbpedia,k02_interp_companies_00081__forbes,0.9903932580379274
k02_interp_companies_00009__dbpedia,k02_interp_companies_00009__forbes,0.9945383419550939
http://dbpedia.org/resource/Marathon_Oil,http://www.forbes.com/companies/marathon-oil/,0.989932335621068
k02_interp_companies_00293__dbpedia,k02_interp_companies_00293__forbes,0.9963168763207355
k02_interp_companies_00051__dbpedia,k02_interp_companies_00051__forbes,0.9894989160985505
http://dbpedia.org/resource/Telef%C3%B3nica,http://www.forbes.com/companies/telefonica/,0.9964893705801383
http://dbpedia.org/resource/Inventec,http://www.forbes.com/companies/inventec/,0.9952952882278142
http://dbpedia.org/resource/L-3_Communications,http://www.forbes.com/companies/l-3-communications/,0.9969509231714336
k02_interp_companies_00127__dbpedia,k02_interp_companies_00127__forbes,0.9953170698826815
k02_interp_companies_00063__dbpedia,k02_interp_companies_00063__forbes,0.9946811472833317
http://dbpedia.org/resource/Kone,http://www.forbes.com/companies/kone/,0.982075200069489
k02_interp_companies_00033__dbpedia,k02_interp_companies_00033__forbes,0.9954291218704121
k02_interp_companies_00086__dbpedia,k02_interp_companies_00086__forbes,0.9680671870352935
http://dbpedia.org/resource/Zenith_Bank,http://www.forbes.com/companies/zenith-bank/,0.9759199507241632
k02_interp_companies_00021__dbpedia,k02_interp_companies_00021__forbes,0.9864382935925882
http://dbpedia.org/resource/Dollar_General,http://www.forbes.com/companies/dollar-general/,0.985181100903563
k02_interp_companies_00176__dbpedia,k02_interp_companies_00176__forbes,0.9951749794686449
k02_interp_companies_00185__dbpedia,k02_interp_companies_00185__forbes,0.9908594899786198
k02_interp_companies_00296__dbpedia,k02_interp_companies_00296__forbes,0.9903932580379274
k02_interp_companies_00197__dbpedia,k02_interp_companies_00197__forbes,0.9878051310745037
k02_interp_companies_00209__dbpedia,k02_interp_companies_00209__forbes,0.9962211489904974
http://dbpedia.org/resource/Tesoro,http://www.forbes.com/companies/tesoro/,0.9894368050808158
k02_interp_companies_00287__dbpedia,k02_interp_companies_00287__forbes,0.9970750239890962
k02_interp_companies_00292__dbpedia,k02_interp_companies_00292__forbes,0.9964364600100893
http://dbpedia.org/resource/Bharat_Heavy_Electricals,http://www.forbes.com/companies/bharat-heavy-electricals/,0.993871609643448
http://dbpedia.org/resource/Pembina_Pipeline,http://www.forbes.com/companies/pembina-pipeline/,0.9885543601072573
http://dbpedia.org/resource/Symantec,http://www.forbes.com/companies/symantec/,0.993442722602247
k02_interp_companies_00201__dbpedia,k02_interp_companies_00201__forbes,0.9731520113275447
