id1,id2,source_1,source_2,label
mbrainz_100,discogs_228,musicbrainz,discogs,true
mbrainz_10033,discogs_163750,musicbrainz,discogs,true
mbrainz_10035,discogs_45151,musicbrainz,discogs,true
mbrainz_10077,discogs_45332,musicbrainz,discogs,true
mbrainz_10107,discogs_45541,musicbrainz,discogs,true
mbrainz_10140,discogs_45737,musicbrainz,discogs,true
mbrainz_10293,discogs_46486,musicbrainz,discogs,true
mbrainz_10302,discogs_46536,musicbrainz,discogs,true
mbrainz_10328,discogs_46672,musicbrainz,discogs,true
mbrainz_10331,discogs_46683,musicbrainz,discogs,true
mbrainz_10374,discogs_46874,musicbrainz,discogs,true
mbrainz_10384,discogs_46909,musicbrainz,discogs,true
mbrainz_10474,discogs_47336,musicbrainz,discogs,true
mbrainz_10533,discogs_69561,musicbrainz,discogs,true
mbrainz_1059,discogs_5060,musicbrainz,discogs,true
mbrainz_1060,discogs_5061,musicbrainz,discogs,true
mbrainz_1061,discogs_5063,musicbrainz,discogs,true
mbrainz_10646,discogs_48352,musicbrainz,discogs,true
mbrainz_1065,discogs_5073,musicbrainz,discogs,true
mbrainz_10669,discogs_48471,musicbrainz,discogs,true
mbrainz_107,discogs_238,musicbrainz,discogs,true
mbrainz_10715,discogs_48708,musicbrainz,discogs,true
mbrainz_1074,discogs_5112,musicbrainz,discogs,true
mbrainz_10766,discogs_48967,musicbrainz,discogs,true
mbrainz_1079,discogs_5120,musicbrainz,discogs,true
mbrainz_108,discogs_239,musicbrainz,discogs,true
mbrainz_1082,discogs_5126,musicbrainz,discogs,true
mbrainz_10923,discogs_49811,musicbrainz,discogs,true
mbrainz_10949,discogs_49911,musicbrainz,discogs,true
mbrainz_1096,discogs_5178,musicbrainz,discogs,true
mbrainz_110,discogs_242,musicbrainz,discogs,true
mbrainz_11016,discogs_50250,musicbrainz,discogs,true
mbrainz_11109,discogs_50656,musicbrainz,discogs,true
mbrainz_1113,discogs_5244,musicbrainz,discogs,true
mbrainz_11148,discogs_50886,musicbrainz,discogs,true
mbrainz_11156,discogs_50910,musicbrainz,discogs,true
mbrainz_1119,discogs_5272,musicbrainz,discogs,true
mbrainz_11212,discogs_164809,musicbrainz,discogs,true
mbrainz_11215,discogs_51158,musicbrainz,discogs,true
mbrainz_11225,discogs_51215,musicbrainz,discogs,true
mbrainz_11227,discogs_51223,musicbrainz,discogs,true
mbrainz_11263,discogs_51414,musicbrainz,discogs,true
mbrainz_11272,discogs_79961,musicbrainz,discogs,true
mbrainz_11273,discogs_51610,musicbrainz,discogs,true
mbrainz_11298,discogs_51543,musicbrainz,discogs,true
mbrainz_11338,discogs_56962,musicbrainz,discogs,true
mbrainz_11342,discogs_51756,musicbrainz,discogs,true
mbrainz_114,discogs_246,musicbrainz,discogs,true
mbrainz_11424,discogs_64985,musicbrainz,discogs,true
mbrainz_11450,discogs_52242,musicbrainz,discogs,true
mbrainz_11466,discogs_64063,musicbrainz,discogs,true
mbrainz_11479,discogs_52361,musicbrainz,discogs,true
mbrainz_11483,discogs_52374,musicbrainz,discogs,true
mbrainz_11485,discogs_52380,musicbrainz,discogs,true
mbrainz_11491,discogs_42487,musicbrainz,discogs,true
mbrainz_115,discogs_249,musicbrainz,discogs,true
mbrainz_11537,discogs_52624,musicbrainz,discogs,true
mbrainz_11545,discogs_52668,musicbrainz,discogs,true
mbrainz_11556,discogs_52743,musicbrainz,discogs,true
mbrainz_11572,discogs_52826,musicbrainz,discogs,true
mbrainz_11609,discogs_52985,musicbrainz,discogs,true
mbrainz_11620,discogs_53040,musicbrainz,discogs,true
mbrainz_1169,discogs_5533,musicbrainz,discogs,true
mbrainz_117,discogs_251,musicbrainz,discogs,true
mbrainz_1172,discogs_5549,musicbrainz,discogs,true
mbrainz_11728,discogs_53585,musicbrainz,discogs,true
mbrainz_11785,discogs_53859,musicbrainz,discogs,true
mbrainz_1179,discogs_8609,musicbrainz,discogs,true
mbrainz_11803,discogs_53955,musicbrainz,discogs,true
mbrainz_11808,discogs_53980,musicbrainz,discogs,true
mbrainz_11879,discogs_54384,musicbrainz,discogs,true
mbrainz_1188,discogs_5608,musicbrainz,discogs,true
mbrainz_119,discogs_254,musicbrainz,discogs,true
mbrainz_1196,discogs_5652,musicbrainz,discogs,true
mbrainz_11961,discogs_54789,musicbrainz,discogs,true
mbrainz_120,discogs_256,musicbrainz,discogs,true
mbrainz_12009,discogs_55033,musicbrainz,discogs,true
mbrainz_12072,discogs_55364,musicbrainz,discogs,true
mbrainz_12083,discogs_55418,musicbrainz,discogs,true
mbrainz_12085,discogs_55433,musicbrainz,discogs,true
mbrainz_12091,discogs_74167,musicbrainz,discogs,true
mbrainz_12092,discogs_55478,musicbrainz,discogs,true
mbrainz_12095,discogs_54657,musicbrainz,discogs,true
mbrainz_12098,discogs_55502,musicbrainz,discogs,true
mbrainz_12116,discogs_55623,musicbrainz,discogs,true
mbrainz_12170,discogs_55809,musicbrainz,discogs,true
mbrainz_122,discogs_258,musicbrainz,discogs,true
mbrainz_12309,discogs_56442,musicbrainz,discogs,true
mbrainz_12375,discogs_56792,musicbrainz,discogs,true
mbrainz_1238,discogs_5841,musicbrainz,discogs,true
mbrainz_1240,discogs_5850,musicbrainz,discogs,true
mbrainz_12436,discogs_57079,musicbrainz,discogs,true
mbrainz_12500,discogs_57381,musicbrainz,discogs,true
