case,strategy,split,attribute,accuracy,correct,total,source_file
music-augmented-easy,heuristic,provided_validation,label,0.8191489361702128,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,heuristic,provided_validation,release-date,0.83,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,heuristic,provided_validation,tracks,0.0,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,heuristic,provided_validation,name,0.9,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,heuristic,provided_validation,release-country,0.76,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,heuristic,provided_validation,genre,0.9574468085106383,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,heuristic,provided_validation,artist,0.96,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,heuristic,provided_validation,duration,0.404040404040404,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,llm_no_val,provided_validation,label,0.8191489361702128,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,llm_no_val,provided_validation,release-date,0.91,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,llm_no_val,provided_validation,tracks,0.0,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-easy,llm_no_val,provided_validation,name,0.9,,,DI-Bench/runs/augmented/music/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
