id1,id2,label
products_1_82710940,products_3_60926906,FALSE
products_1_22331395,products_3_49739678,FALSE
products_1_87560329,products_3_74551667,FALSE
products_1_30526558,products_3_44593789,TRUE
products_1_18406024,products_3_36983299,FALSE
products_1_14728561,products_3_54935090,FALSE
products_1_17026507,products_3_22646558,FALSE
products_1_4350399,products_3_36185664,TRUE
products_1_44455069,products_3_65598015,FALSE
products_1_67183699,products_3_14787728,FALSE
products_1_67375798,products_3_29006523,FALSE
products_1_17885462,products_3_30355136,FALSE
products_1_9467954,products_3_71429791,TRUE
products_1_32225458,products_3_693299,FALSE
products_1_23766798,products_3_33892993,FALSE
products_1_31158408,products_3_27307306,FALSE
products_1_27373947,products_3_82180666,FALSE
products_1_16121684,products_3_75600750,FALSE
products_1_18327954,products_3_66718913,TRUE
products_1_98108384,products_3_30355136,FALSE
products_1_34392254,products_3_51175371,FALSE
products_1_27373947,products_3_61906477,FALSE
products_1_17149042,products_3_74956462,TRUE
products_1_78389108,products_3_67086760,FALSE
products_1_25980043,products_3_55844622,FALSE
products_1_33743161,products_3_48184346,FALSE
products_1_40530169,products_3_54051972,FALSE
products_1_24796473,products_3_88915738,TRUE
products_1_30624986,products_3_2208179,FALSE
products_1_5541784,products_3_17899082,FALSE
products_1_29807017,products_3_23599545,FALSE
products_1_9908573,products_3_18140756,FALSE
products_1_10565065,products_3_29006523,TRUE
products_1_28856576,products_3_55141320,FALSE
products_1_74155238,products_3_65104393,FALSE
products_1_70257427,products_3_50068359,FALSE
products_1_67844012,products_3_55948609,FALSE
products_1_51982424,products_3_68169931,FALSE
products_1_34235154,products_3_87789185,FALSE
products_1_10827123,products_3_54935090,FALSE
products_1_20885341,products_3_64334870,FALSE
products_1_49241259,products_3_48692609,FALSE
products_1_35022778,products_3_62015262,FALSE
products_1_92821376,products_3_2208179,FALSE
products_1_20885341,products_3_27307306,FALSE
products_1_45550541,products_3_74551667,FALSE
products_1_19696563,products_3_488293,FALSE
k02_noncorner_products_00011__products_1,k02_noncorner_products_00011__products_3,FALSE
products_1_13163468,products_3_31447687,FALSE
products_1_32057394,products_3_89071044,TRUE
products_1_15347603,products_3_55844622,FALSE
products_1_17129011,products_3_27307306,FALSE
products_1_11232418,products_3_94316003,FALSE
products_1_20960713,products_3_26401991,FALSE
products_1_41553488,products_3_28482508,FALSE
products_1_26353099,products_3_6983723,FALSE
products_1_13044456,products_3_79517683,FALSE
products_1_7179251,products_3_71429791,FALSE
products_1_35425148,products_3_3838572,FALSE
products_1_33041345,products_3_20203774,FALSE
products_1_28204167,products_3_29955103,FALSE
products_1_32646229,products_3_75907519,FALSE
products_1_52172790,products_3_38836785,FALSE
products_1_50222671,products_3_33892993,FALSE
products_1_76677309,products_3_43317133,FALSE
k04__within_dup__products_1__products_1_85544471,products_3_10627843,FALSE
products_1_10827123,products_3_61906477,FALSE
products_1_19001308,products_3_63633010,FALSE
products_1_19733045,products_3_87884973,FALSE
products_1_1213105,products_3_22646558,FALSE
products_1_70715850,products_3_29006523,FALSE
products_1_27166335,products_3_14652418,FALSE
products_1_21663730,products_3_70210282,TRUE
products_1_1877460,products_3_82262375,FALSE
products_1_44921379,products_3_27307306,FALSE
products_1_71962852,products_3_74551667,FALSE
products_1_52437198,products_3_29923231,FALSE
products_1_21011422,products_3_95101750,TRUE
products_1_98557440,products_3_63864528,FALSE
products_1_87972590,products_3_36518944,FALSE
products_1_3323341,products_3_4846900,FALSE
products_1_9467954,products_3_87088183,FALSE
products_1_74464562,products_3_73070412,FALSE
products_1_26093259,products_3_26401991,FALSE
products_1_89199142,products_3_50200596,FALSE
products_1_1585518,products_3_57346942,FALSE
products_1_63579084,products_3_4846900,FALSE
products_1_28204167,products_3_90466713,FALSE
products_1_34870253,products_3_22045929,FALSE
products_1_62156844,products_3_76066552,FALSE
products_1_9210121,products_3_20145889,TRUE
products_1_65522262,products_3_29006523,FALSE
products_1_47930825,products_3_98500616,FALSE
products_1_24063284,products_3_31447687,FALSE
products_1_98108384,products_3_8832468,FALSE
products_1_38874870,products_3_60849235,FALSE
products_1_19696563,products_3_66536227,TRUE
products_1_22331395,products_3_47203545,FALSE
products_1_92045823,products_3_35054140,FALSE
products_1_59172393,products_3_49449969,FALSE
products_1_27302519,products_3_67355627,FALSE
products_1_30526558,products_3_29955103,FALSE
products_1_2115771,products_3_20390157,FALSE
products_1_4473153,products_3_89757104,FALSE
products_1_4350399,products_3_88917507,FALSE
