entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
k02_ent_002229,,,,,remove_entity,"{""prior_cluster_id"": 2229, ""cluster_size_before"": 3, ""density_score"": 0.14857761830273702, ""rrf_component"": 0.14857761830273702, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 10, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_003915,,,,,remove_entity,"{""prior_cluster_id"": 3915, ""cluster_size_before"": 3, ""density_score"": 0.0, ""rrf_component"": 0.0, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 0, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_005703,,,,,remove_entity,"{""prior_cluster_id"": 5703, ""cluster_size_before"": 3, ""density_score"": 0.6047725987453493, ""rrf_component"": 0.6047725987453493, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 43, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_009427,,,,,remove_entity,"{""prior_cluster_id"": 9427, ""cluster_size_before"": 3, ""density_score"": 0.8075213437714933, ""rrf_component"": 0.8075213437714933, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 58, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_010551,,,,,remove_entity,"{""prior_cluster_id"": 10551, ""cluster_size_before"": 3, ""density_score"": 5.6091218079342795, ""rrf_component"": 0.6091218079342792, ""label_collision_component"": 5.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 44, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_012124,,,,,remove_entity,"{""prior_cluster_id"": 12124, ""cluster_size_before"": 3, ""density_score"": 0.37318445918116583, ""rrf_component"": 0.37318445918116583, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 27, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_013119,,,,,remove_entity,"{""prior_cluster_id"": 13119, ""cluster_size_before"": 3, ""density_score"": 0.1175285486373862, ""rrf_component"": 0.1175285486373862, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 8, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_013719,,,,,remove_entity,"{""prior_cluster_id"": 13719, ""cluster_size_before"": 3, ""density_score"": 0.16744759459403763, ""rrf_component"": 0.16744759459403763, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 12, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_014530,,,,,remove_entity,"{""prior_cluster_id"": 14530, ""cluster_size_before"": 3, ""density_score"": 5.359809217896508, ""rrf_component"": 0.3598092178965078, ""label_collision_component"": 5.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 24, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_015464,,,,,remove_entity,"{""prior_cluster_id"": 15464, ""cluster_size_before"": 3, ""density_score"": 0.1427621153801783, ""rrf_component"": 0.1427621153801783, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 10, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_017007,,,,,remove_entity,"{""prior_cluster_id"": 17007, ""cluster_size_before"": 1, ""density_score"": 0.311754894690469, ""rrf_component"": 0.311754894690469, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 22, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_017193,,,,,remove_entity,"{""prior_cluster_id"": 17193, ""cluster_size_before"": 1, ""density_score"": 0.43858808032854174, ""rrf_component"": 0.43858808032854174, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 31, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_024906,,,,,remove_entity,"{""prior_cluster_id"": 24906, ""cluster_size_before"": 3, ""density_score"": 0.21615878139768935, ""rrf_component"": 0.21615878139768935, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 15, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_026006,,,,,remove_entity,"{""prior_cluster_id"": 26006, ""cluster_size_before"": 3, ""density_score"": 0.36019711653113756, ""rrf_component"": 0.36019711653113756, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 25, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_032163,,,,,remove_entity,"{""prior_cluster_id"": 32163, ""cluster_size_before"": 3, ""density_score"": 0.6134336178141151, ""rrf_component"": 0.6134336178141151, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 44, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_034516,,,,,remove_entity,"{""prior_cluster_id"": 34516, ""cluster_size_before"": 3, ""density_score"": 0.8591667074794809, ""rrf_component"": 0.8591667074794809, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 63, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_036072,,,,,remove_entity,"{""prior_cluster_id"": 36072, ""cluster_size_before"": 1, ""density_score"": 0.8424711227161503, ""rrf_component"": 0.8424711227161503, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 61, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_037778,,,,,remove_entity,"{""prior_cluster_id"": 37778, ""cluster_size_before"": 3, ""density_score"": 0.5910105427600554, ""rrf_component"": 0.5910105427600554, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 43, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_038808,,,,,remove_entity,"{""prior_cluster_id"": 38808, ""cluster_size_before"": 3, ""density_score"": 0.21074223218179444, ""rrf_component"": 0.21074223218179444, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 15, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_038899,,,,,remove_entity,"{""prior_cluster_id"": 38899, ""cluster_size_before"": 3, ""density_score"": 0.5848779993563448, ""rrf_component"": 0.5848779993563448, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 42, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_041025,,,,,remove_entity,"{""prior_cluster_id"": 41025, ""cluster_size_before"": 3, ""density_score"": 0.6779839493459601, ""rrf_component"": 0.6779839493459601, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 48, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_043336,,,,,remove_entity,"{""prior_cluster_id"": 43336, ""cluster_size_before"": 3, ""density_score"": 0.3158809179246788, ""rrf_component"": 0.3158809179246788, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 23, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_044175,,,,,remove_entity,"{""prior_cluster_id"": 44175, ""cluster_size_before"": 3, ""density_score"": 0.24435074098495976, ""rrf_component"": 0.24435074098495976, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 17, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_044194,,,,,remove_entity,"{""prior_cluster_id"": 44194, ""cluster_size_before"": 3, ""density_score"": 0.6873613106767911, ""rrf_component"": 0.6873613106767911, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 51, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
k02_ent_047256,,,,,remove_entity,"{""prior_cluster_id"": 47256, ""cluster_size_before"": 1, ""density_score"": 0.236045527607481, ""rrf_component"": 0.236045527607481, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 18, ""operator_decision"": ""drop_corner_touching_refilled""}",2,medium
