entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
crossref-00036,crossref,authors,"['Víctor San Juan', ' Matilde Santos', ' José Manuel Andújar']","[' Víctor San Juan', ' Matilde Santos', ' José Manuel Andújar']",whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 2}",6,medium
crossref-00074,crossref,authors,"['Danitza Lira-Palma', ' Karolyn González-Rosales', ' Ramón D. Castillo', ' Rosario Spencer', ' Andrés Fresno']","['Danitza Lira-Palma', ' Karolyn González-Rosales', ' Ramón D. Castillo', ' Rosario Spenc er', ' Andrés Fresno']",whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 89}",6,medium
crossref-00079,crossref,authors,"['Tobias Bornakke', ' Brian L Due']","['Tonias Bornakke', ' Brian L Due']",typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [4], ""chars"": [""n""], ""originals"": [""b""], ""use_adjacency"": true}",6,medium
crossref-00083,crossref,authors,"['Sijia Liu', ' Feichen Shen', ' Ravikumar Komandur Elayavilli', ' Yanshan Wang', ' Majid Rastegar-Mojarad', ' Vipin Chaudhary', ' Hongfang Liu']","['Sijia Liu', ' Feichen Shen', ' Ravikumar Komandur Elayavilli', ' Yanshan Wang', 'Majid Rastegar-Mojarad', ' Vipin Chaudhary', ' Hongfang Liu']",whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 83}",6,medium
crossref-00151,crossref,authors,"['Mousa Elrotub', ' Abdelouahed Gherbi']","['Mousa Elrotub', ' Abd elouahed Gherbi']",whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 23}",6,medium
crossref-00155,crossref,authors,['Nancy Ettlinger'],['NancyEttlinger'],whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 7}",6,medium
crossref-00185,crossref,authors,"['Haowen Tan', ' Dongmin Choi', ' Pankoo Kim', ' Sungbum Pan', ' Ilyong Chung']","['Haowen TAn', ' Dongmin Choi', ' Pankoo Kim', ' Sungbum Pan', ' Ilyong Chung']",case_corrupt,"{""position"": 10, ""original"": ""a"", ""replacement"": ""A""}",6,medium
crossref-00226,crossref,authors,"['Ivona Brajević', ' Predrag Stanimirović']","['Ivona Brakević', ' Predrag Stanimirović']",typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [11], ""chars"": [""k""], ""originals"": [""j""], ""use_adjacency"": true}",6,medium
crossref-00297,crossref,authors,"['Dario Stojanovski', ' Alexander Fraser']","['Dario Stojanovski', ' AlexaNder Fraser']",case_corrupt,"{""position"": 29, ""original"": ""n"", ""replacement"": ""N""}",6,medium
crossref-00306,crossref,authors,"['Serr&agrave; Joan', ' Pascual Santiago', ' Karatzoglou Alexandros']","['Serr&agrave; Joan', ' Pascual Santiago', ' Karatzoglou AlexandRos']",case_corrupt,"{""position"": 64, ""original"": ""r"", ""replacement"": ""R""}",6,medium
crossref-00330,crossref,authors,"['Mohammed Q. Qutaish', ' Zhuxian Zhou', ' David Prabhu', ' Yiqiao Liu', ' Mallory R. Busso', ' Donna Izadnegahdar', ' Madhusudhana Gargesha', ' Hong Lu', ' Zheng-Rong Lu', ' David L. Wilson']","['Mohammed Q. Qutaish', ' Zhuxian Zhou', ' David Prabhu', ' Yiqiao Liu', ' Mallory R. Busso', ' Donna Izadnegahdar', ' Madhusudhana Gargesha', ' Hong Lu', ' Zheng-Rong Lu', ' David L.Wilson']",whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 183}",6,medium
crossref-00340,crossref,authors,"['Yilin Yang', ' Liang Huang', ' Mingbo Ma']","['Yilin Yang', ' LIang Huang', ' Mingbo Ma']",case_corrupt,"{""position"": 18, ""original"": ""i"", ""replacement"": ""I""}",6,medium
crossref-00353,crossref,authors,"['Yijia Liu', ' Yi Zhu', ' Wanxiang Che', ' Bing Qin', ' Nathan Schneider', ' Noah A. Smith']","['Yijia Liu', ' Yi Zhu', ' Wanxiang Che' ' Bing Qin', ' Nathan Schneider', ' Noah A. Smith']",whitespace_corrupt,"{""sub_op"": ""punct_collapse"", ""position"": 40, ""removed"": "",""}",6,medium
crossref-00369,crossref,authors,"['Tu Vu', ' Vered Shwartz']","['Tu Vu', ' VEred Shwartz']",case_corrupt,"{""position"": 13, ""original"": ""e"", ""replacement"": ""E""}",6,medium
crossref-00408,crossref,authors,"['Allen Yilun Lin', ' Joshua Ford', ' Eytan Adar', ' Brent Hecht']","['Allen Yilun Lin',' Joshua Ford', ' Eytan Adar', ' Brent Hecht']",whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 19}",6,medium
crossref-00451,crossref,authors,"['Przemyslaw Buczkowski', ' Antoni Sobkowicz', ' Marek Kozlowski']","['Przemyslaw Buczkowski', ' Antoni Sobkowicz', ' Marek Lozlowski']",typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [55], ""chars"": [""L""], ""originals"": [""K""], ""use_adjacency"": true}",6,medium
