entity_id,source,attribute,original_value,reason,knob,level
crossref-00025,crossref,authors,"['Jiajie Liu', ' Weiping Wang', ' Xiaobo Li', ' Tao Wang*', ' Senyang Bai', ' Yanfeng WANG']",operator_abbreviate_no_effect,1,medium
crossref-00031,crossref,authors,"['Guangyuan Piao', ' John G. Breslin']",llm_contamination_or_committee_fail,1,medium
crossref-00055,crossref,authors,['Timothy Graham'],llm_unchanged_sentinel,1,medium
crossref-00068,crossref,authors,"['Ayoung Yoon', ' Andrea Copeland', ' Paula Jo McNally']",operator_abbreviate_no_effect,1,medium
crossref-00075,crossref,authors,"['Lu Bai', ' Cheng-Xiang Wang', ' Jie Huang', ' Qian Xu', ' Yuqian Yang', ' George Goussetis', ' Jian Sun', ' Wensheng Zhang']",operator_abbreviate_no_effect,1,medium
crossref-00091,crossref,authors,['Ar Kar Kyaw'],operator_abbreviate_no_effect,1,medium
crossref-00107,crossref,authors,"['Zhibin Zhou', ' Pin Liu', ' Qin Liu', ' Guojun Wang']",operator_abbreviate_no_effect,1,medium
crossref-00113,crossref,authors,"['Fréderic Godin', ' Kris Demuynck', ' Joni Dambre', ' Wesley De Neve', ' Thomas Demeester']",operator_abbreviate_no_effect,1,medium
crossref-00114,crossref,authors,"['Fahim Dalvi', ' Nadir Durrani', ' Hassan Sajjad', ' Stephan Vogel']",operator_abbreviate_no_effect,1,medium
crossref-00129,crossref,authors,"['Mei Liu', ' Shuai Li', ' Xiaodi Li', ' Long Jin', ' Chenfu Yi', ' Zhiguan Huang']",operator_abbreviate_no_effect,1,medium
crossref-00148,crossref,authors,"['Shuhua Monica Liu', ' Yushim Kim']",operator_abbreviate_no_effect,1,medium
crossref-00167,crossref,authors,"['Qian Cao', ' Deyi Xiong']",operator_abbreviate_no_effect,1,medium
crossref-00182,crossref,authors,"['Meilin Zhan', ' Roger Levy']",operator_abbreviate_no_effect,1,medium
crossref-00221,crossref,authors,"['Liu Miao', ' Zhenxing Sun', ' Zhang Jie']",operator_abbreviate_no_effect,1,medium
crossref-00232,crossref,authors,['Boris S. Kerner'],llm_unchanged_sentinel,1,medium
