id1,id2,score,is_correct,classification
mbrainz_1,discogs_3,0.6666666666666666,,
mbrainz_2,discogs_4,0.5874429223744292,,
mbrainz_455,discogs_1742,0.8261078998073217,,
mbrainz_2530,discogs_11055,0.9986751457339691,,
mbrainz_16086,discogs_78998,0.9833333333333333,,
mbrainz_16115,discogs_79337,0.9999999999999999,,
mbrainz_16115,discogs_179974,0.5878597365249388,,
mbrainz_19993,discogs_111970,0.9986719787516599,,
mbrainz_19993,discogs_124598,0.5399543378995434,,
mbrainz_21861,discogs_124598,0.6578386605783866,,
mbrainz_3,discogs_5,0.8055555555555555,,
mbrainz_4,discogs_6,0.9999999999999999,,
mbrainz_4,discogs_101993,0.8333333333333333,,
mbrainz_42,discogs_104,0.9166666666666666,,
mbrainz_42,discogs_160,0.5059360730593607,,
mbrainz_42,discogs_18932,0.5,,
mbrainz_42,discogs_59539,0.5493911719939116,,
mbrainz_42,discogs_131607,0.5,,
mbrainz_42,discogs_180041,0.5416666666666666,,
mbrainz_42,discogs_188328,0.5416666666666666,,
mbrainz_71,discogs_104,0.5059360730593607,,
mbrainz_71,discogs_160,0.8888888888888888,,
mbrainz_1034,discogs_4916,0.8333333333333333,True,TP
mbrainz_1129,discogs_14060,0.6481481481481481,,
mbrainz_1129,discogs_30423,0.8026246482158712,,
mbrainz_1129,discogs_109990,0.5833333333333333,,
mbrainz_1766,discogs_8248,0.8147034365158705,,
mbrainz_1766,discogs_121655,0.9813701031825371,,
mbrainz_1766,discogs_131607,0.5,,
mbrainz_2253,discogs_9915,0.9736842105263157,,
mbrainz_2701,discogs_23011,0.7699971933763682,,
mbrainz_4977,discogs_21354,0.8333333333333333,,
mbrainz_5250,discogs_22608,0.9999999999999999,,
mbrainz_5250,discogs_109990,0.5,False,FP
mbrainz_6520,discogs_121655,0.5,,
mbrainz_7067,discogs_31354,0.5465753424657533,,
mbrainz_8365,discogs_131607,0.5,,
mbrainz_9706,discogs_43684,0.8333333333333333,,
mbrainz_11467,discogs_52307,0.9555439330543932,,
mbrainz_11554,discogs_52738,0.8333333333333333,,
mbrainz_13645,discogs_118650,0.8055555555555555,,
mbrainz_23213,discogs_133273,0.5,,
mbrainz_6,discogs_11,0.8212328767123287,,
mbrainz_7,discogs_13,0.6666666666666666,,
mbrainz_70,discogs_159,0.7497716894977168,,
mbrainz_302,discogs_906,0.9999999999999999,,
mbrainz_302,discogs_31469,0.9999999999999999,,
mbrainz_427,discogs_23576,0.9999999999999999,,
mbrainz_771,discogs_3569,0.7999999999999999,,
mbrainz_771,discogs_13544,0.7999999999999999,True,TP
mbrainz_887,discogs_3644,0.7711757990867579,,
mbrainz_1559,discogs_7638,0.9999999999999999,,
mbrainz_1568,discogs_7716,0.7943734042666837,,
mbrainz_2071,discogs_9299,0.9444444444444443,,
mbrainz_2392,discogs_10495,0.8333333333333333,,
mbrainz_2660,discogs_11632,0.8288466560622967,,
mbrainz_2899,discogs_12585,0.8333333333333333,,
mbrainz_3732,discogs_16001,0.9729729729729729,,
mbrainz_3823,discogs_16359,0.9831056265608931,,
mbrainz_3982,discogs_25696,0.8197311224621416,,
mbrainz_4204,discogs_51292,0.9853571802112748,,
mbrainz_5224,discogs_22471,0.9405469678953625,True,TP
mbrainz_6000,discogs_26161,0.780190706419554,,
mbrainz_6000,discogs_33098,0.7856701584743485,,
mbrainz_6703,discogs_29477,0.9267880524706855,,
mbrainz_7593,discogs_34042,0.8333333333333333,,
mbrainz_7772,discogs_34882,0.8055406132329208,,
mbrainz_8206,discogs_38684,0.8333333333333333,,
mbrainz_8453,discogs_38023,0.825339836457813,,
mbrainz_10192,discogs_46008,0.9379442128250942,True,TP
