metric_name,value
coverage.entity.RF.n_rows_output,64267
coverage.entity.RF.n_rows_largest_input,45358
coverage.entity.RF.row_gain_vs_largest_input,0.4168834604700384
coverage.entity.GR.n_reference,100
coverage.entity.GR.row_count_abs_diff,64167
coverage.entity.GR.row_count_rel_diff,641.67
coverage.entity.GR.n_recovered,84
coverage.entity.GR.n_partial,0
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,64183
coverage.entity.GR.recovery_rate,0.84
coverage.fact.RF.density_output,0.5701946566667185
coverage.fact.RF.density_largest_input,0.0
coverage.fact.RF.density_gain,0.5701946566667185
coverage.fact.GR.per_column_drift_normalized.ESRB,0.08763366950053073
coverage.fact.GR.per_column_drift_normalized.criticScore,0.013357227869469647
coverage.fact.GR.per_column_drift_normalized.developer,0.5435104436371809
coverage.fact.GR.per_column_drift_normalized.name,0.5657509379189531
coverage.fact.GR.per_column_drift_normalized.platform,0.41992541229013813
coverage.fact.GR.per_column_drift_normalized.userScore,0.05905625351402701
coverage.fact.GR.per_column_drift_normalized.publisher,0.25808559334016884
coverage.fact.GR.overall_drift,0.2781885054386383
coverage.fact.GR.density_delta_per_attribute.name.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.name.pipe_density,0.9676505827251933
coverage.fact.GR.density_delta_per_attribute.name.delta,-0.03234941727480667
coverage.fact.GR.density_delta_per_attribute.releaseYear.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.releaseYear.pipe_density,0.8723761806214698
coverage.fact.GR.density_delta_per_attribute.releaseYear.delta,-0.12762381937853018
coverage.fact.GR.density_delta_per_attribute.developer.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.developer.pipe_density,0.8715203759316601
coverage.fact.GR.density_delta_per_attribute.developer.delta,-0.1284796240683399
coverage.fact.GR.density_delta_per_attribute.genres.reference_density,0.0
coverage.fact.GR.density_delta_per_attribute.genres.pipe_density,0.8976924393545677
coverage.fact.GR.density_delta_per_attribute.genres.delta,0.8976924393545677
coverage.fact.GR.density_delta_per_attribute.publisher.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.publisher.pipe_density,0.09690821105699654
coverage.fact.GR.density_delta_per_attribute.publisher.delta,-0.9030917889430035
coverage.fact.GR.density_delta_per_attribute.platform.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.platform.pipe_density,0.888045186487622
coverage.fact.GR.density_delta_per_attribute.platform.delta,-0.11195481351237802
coverage.fact.GR.density_delta_per_attribute.criticScore.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.criticScore.pipe_density,0.3397700219397203
coverage.fact.GR.density_delta_per_attribute.criticScore.delta,-0.6602299780602797
coverage.fact.GR.density_delta_per_attribute.userScore.reference_density,0.99
coverage.fact.GR.density_delta_per_attribute.userScore.pipe_density,0.2813419017536216
coverage.fact.GR.density_delta_per_attribute.userScore.delta,-0.7086580982463784
coverage.fact.GR.density_delta_per_attribute.ESRB.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.ESRB.pipe_density,0.2874881354349822
coverage.fact.GR.density_delta_per_attribute.ESRB.delta,-0.7125118645650178
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.sales,0.3872549019607843
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.metacritic,0.6056644880174292
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_5475,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic__dbpedia_15868,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_1344,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_9497,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_5262,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic__dbpedia_11441,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_4434,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_2847,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_8029,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_19967,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__sales____singleton___sales_sales_806,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic__dbpedia_25890,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__sales____singleton___sales_sales_7010,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_4836,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic__dbpedia_22519,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic__dbpedia_45378,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic__dbpedia_39722,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__sales____singleton___sales_sales_1835,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_1353,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_19071,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_8249,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_3565,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_7380,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_12506,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_6416,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic__dbpedia_37421,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__sales____singleton___sales_sales_892,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_10977,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__sales____singleton___sales_sales_2626,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__sales____singleton___sales_sales_1795,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_1530,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__sales__dbpedia_44149,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_1778,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__sales____singleton___sales_sales_1418,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_8026,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic____singleton___metacritic_metacritic_5731,0.00021786492374727668
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.k04__within_dup__metacritic__dbpedia_56330,0.00010893246187363834
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.metacritic,0.6508723235527359
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.sales,0.34258524980174465
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.k04__within_dup__metacritic____singleton___metacritic_metacritic_5475,0.00019825535289452815
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.k04__within_dup__metacritic__dbpedia_15868,0.00019825535289452815
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.k04__within_dup__metacritic____singleton___metacritic_metacritic_1344,0.00019825535289452815
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.k04__within_dup__metacritic____singleton___metacritic_metacritic_9497,0.00019825535289452815
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.k04__within_dup__metacritic____singleton___metacritic_metacritic_5262,0.00019825535289452815
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.k04__within_dup__metacritic__dbpedia_11441,0.00019825535289452815
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.k04__within_dup__metacritic____singleton___metacritic_metacritic_4434,0.00019825535289452815
